epoch,true_class,pred_class,value
1,Land principally occupied by agriculture,"Beaches, dunes, sands",0.0
1,Land principally occupied by agriculture,Inland wetlands,0.0
1,Land principally occupied by agriculture,Coastal wetlands,0.0
1,Land principally occupied by agriculture,Inland waters,0.0
1,Land principally occupied by agriculture,Marine waters,0.0
1,Agro-forestry areas,Urban fabric,0.024641
1,Agro-forestry areas,Industrial or commercial units,0.004536
1,Agro-forestry areas,Arable land,0.539659
1,Agro-forestry areas,Permanent crops,0.095746
1,Agro-forestry areas,Pastures,0.037023
1,Agro-forestry areas,Complex cultivation patterns,0.032978
1,Agro-forestry areas,Land principally occupied by agriculture,0.0
1,Agro-forestry areas,Agro-forestry areas,0.831678
1,Agro-forestry areas,Broad-leaved forest,0.359568
1,Agro-forestry areas,Coniferous forest,0.004781
1,Agro-forestry areas,Mixed forest,0.044624
1,Agro-forestry areas,Natural grassland and sparsely vegetated areas,0.0
1,Agro-forestry areas,"Moors, heathland and sclerophyllous vegetation",0.004291
1,Agro-forestry areas,"Transitional woodland, shrub",0.259899
1,Agro-forestry areas,"Beaches, dunes, sands",0.0
1,Agro-forestry areas,Inland wetlands,0.0
1,Agro-forestry areas,Coastal wetlands,0.0
1,Agro-forestry areas,Inland waters,0.004046
1,Agro-forestry areas,Marine waters,0.000245
1,Broad-leaved forest,Urban fabric,0.121853
1,Broad-leaved forest,Industrial or commercial units,0.007319
1,Broad-leaved forest,Arable land,0.325939
1,Broad-leaved forest,Permanent crops,0.018453
1,Broad-leaved forest,Pastures,0.121796
1,Broad-leaved forest,Complex cultivation patterns,0.230791
1,Broad-leaved forest,Land principally occupied by agriculture,0.0
1,Broad-leaved forest,Agro-forestry areas,0.121824
1,Broad-leaved forest,Broad-leaved forest,0.586345
1,Broad-leaved forest,Coniferous forest,0.201684
1,Broad-leaved forest,Mixed forest,0.346738
1,Broad-leaved forest,Natural grassland and sparsely vegetated areas,0.026366
1,Broad-leaved forest,"Moors, heathland and sclerophyllous vegetation",0.006358
1,Broad-leaved forest,"Transitional woodland, shrub",0.314607
1,Broad-leaved forest,"Beaches, dunes, sands",0.0
1,Broad-leaved forest,Inland wetlands,0.001583
1,Broad-leaved forest,Coastal wetlands,0.0
1,Broad-leaved forest,Inland waters,0.036256
1,Broad-leaved forest,Marine waters,0.004465
1,Coniferous forest,Urban fabric,0.050539
1,Coniferous forest,Industrial or commercial units,0.004854
1,Coniferous forest,Arable land,0.17217
1,Coniferous forest,Permanent crops,0.004399
1,Coniferous forest,Pastures,0.10315
1,Coniferous forest,Complex cultivation patterns,0.037771
1,Coniferous forest,Land principally occupied by agriculture,0.0
1,Coniferous forest,Agro-forestry areas,0.018557
1,Coniferous forest,Broad-leaved forest,0.103555
1,Coniferous forest,Coniferous forest,0.844264
1,Coniferous forest,Mixed forest,0.854882
1,Coniferous forest,Natural grassland and sparsely vegetated areas,0.004121
1,Coniferous forest,"Moors, heathland and sclerophyllous vegetation",0.000354
1,Coniferous forest,"Transitional woodland, shrub",0.286646
1,Coniferous forest,"Beaches, dunes, sands",0.001289
1,Coniferous forest,Inland wetlands,0.011908
1,Coniferous forest,Coastal wetlands,0.0
1,Coniferous forest,Inland waters,0.206174
1,Coniferous forest,Marine waters,0.010441
1,Mixed forest,Urban fabric,0.080084
1,Mixed forest,Industrial or commercial units,0.006299
1,Mixed forest,Arable land,0.238192
1,Mixed forest,Permanent crops,0.008922
1,Mixed forest,Pastures,0.112657
1,Mixed forest,Complex cultivation patterns,0.081653
1,Mixed forest,Land principally occupied by agriculture,0.0
1,Mixed forest,Agro-forestry areas,0.030465
1,Mixed forest,Broad-leaved forest,0.181969
1,Mixed forest,Coniferous forest,0.744175
1,Mixed forest,Mixed forest,0.840651
1,Mixed forest,Natural grassland and sparsely vegetated areas,0.004028
1,Mixed forest,"Moors, heathland and sclerophyllous vegetation",0.000351
1,Mixed forest,"Transitional woodland, shrub",0.24791
1,Mixed forest,"Beaches, dunes, sands",2.3e-05
1,Mixed forest,Inland wetlands,0.007493
1,Mixed forest,Coastal wetlands,0.0
1,Mixed forest,Inland waters,0.196651
1,Mixed forest,Marine waters,0.011849
1,Natural grassland and sparsely vegetated areas,Urban fabric,0.034983
1,Natural grassland and sparsely vegetated areas,Industrial or commercial units,0.002977
1,Natural grassland and sparsely vegetated areas,Arable land,0.108299
1,Natural grassland and sparsely vegetated areas,Permanent crops,0.020841
1,Natural grassland and sparsely vegetated areas,Pastures,0.046148
1,Natural grassland and sparsely vegetated areas,Complex cultivation patterns,0.095646
1,Natural grassland and sparsely vegetated areas,Land principally occupied by agriculture,0.0
1,Natural grassland and sparsely vegetated areas,Agro-forestry areas,0.062523
1,Natural grassland and sparsely vegetated areas,Broad-leaved forest,0.675475
1,Natural grassland and sparsely vegetated areas,Coniferous forest,0.151842
1,Natural grassland and sparsely vegetated areas,Mixed forest,0.165612
1,Natural grassland and sparsely vegetated areas,Natural grassland and sparsely vegetated areas,0.273911
1,Natural grassland and sparsely vegetated areas,"Moors, heathland and sclerophyllous vegetation",0.001116
1,Natural grassland and sparsely vegetated areas,"Transitional woodland, shrub",0.640491
1,Natural grassland and sparsely vegetated areas,"Beaches, dunes, sands",0.001116
1,Natural grassland and sparsely vegetated areas,Inland wetlands,0.011537
1,Natural grassland and sparsely vegetated areas,Coastal wetlands,0.0
1,Natural grassland and sparsely vegetated areas,Inland waters,0.016375
1,Natural grassland and sparsely vegetated areas,Marine waters,0.01377
1,"Moors, heathland and sclerophyllous vegetation",Urban fabric,0.109301
1,"Moors, heathland and sclerophyllous vegetation",Industrial or commercial units,0.005255
1,"Moors, heathland and sclerophyllous vegetation",Arable land,0.074619
1,"Moors, heathland and sclerophyllous vegetation",Permanent crops,0.198371
1,"Moors, heathland and sclerophyllous vegetation",Pastures,0.063321
1,"Moors, heathland and sclerophyllous vegetation",Complex cultivation patterns,0.11403
1,"Moors, heathland and sclerophyllous vegetation",Land principally occupied by agriculture,0.0
1,"Moors, heathland and sclerophyllous vegetation",Agro-forestry areas,0.108513
1,"Moors, heathland and sclerophyllous vegetation",Broad-leaved forest,0.276931
1,"Moors, heathland and sclerophyllous vegetation",Coniferous forest,0.181818
1,"Moors, heathland and sclerophyllous vegetation",Mixed forest,0.208092
1,"Moors, heathland and sclerophyllous vegetation",Natural grassland and sparsely vegetated areas,0.00762
1,"Moors, heathland and sclerophyllous vegetation","Moors, heathland and sclerophyllous vegetation",0.062007
1,"Moors, heathland and sclerophyllous vegetation","Transitional woodland, shrub",0.60247
1,"Moors, heathland and sclerophyllous vegetation","Beaches, dunes, sands",0.006831
1,"Moors, heathland and sclerophyllous vegetation",Inland wetlands,0.014976
1,"Moors, heathland and sclerophyllous vegetation",Coastal wetlands,0.0
1,"Moors, heathland and sclerophyllous vegetation",Inland waters,0.012612
1,"Moors, heathland and sclerophyllous vegetation",Marine waters,0.038886
1,"Transitional woodland, shrub",Urban fabric,0.047572
1,"Transitional woodland, shrub",Industrial or commercial units,0.004255
1,"Transitional woodland, shrub",Arable land,0.202147
1,"Transitional woodland, shrub",Permanent crops,0.03187
1,"Transitional woodland, shrub",Pastures,0.061188
1,"Transitional woodland, shrub",Complex cultivation patterns,0.096462
1,"Transitional woodland, shrub",Land principally occupied by agriculture,0.0
1,"Transitional woodland, shrub",Agro-forestry areas,0.104175
1,"Transitional woodland, shrub",Broad-leaved forest,0.322984
1,"Transitional woodland, shrub",Coniferous forest,0.486975
1,"Transitional woodland, shrub",Mixed forest,0.523759
1,"Transitional woodland, shrub",Natural grassland and sparsely vegetated areas,0.025062
1,"Transitional woodland, shrub","Moors, heathland and sclerophyllous vegetation",0.007741
1,"Transitional woodland, shrub","Transitional woodland, shrub",0.488237
1,"Transitional woodland, shrub","Beaches, dunes, sands",0.000933
1,"Transitional woodland, shrub",Inland wetlands,0.00958
1,"Transitional woodland, shrub",Coastal wetlands,0.0
1,"Transitional woodland, shrub",Inland waters,0.09023
1,"Transitional woodland, shrub",Marine waters,0.005957
1,"Beaches, dunes, sands",Urban fabric,0.183099
1,"Beaches, dunes, sands",Industrial or commercial units,0.00939
1,"Beaches, dunes, sands",Arable land,0.169014
1,"Beaches, dunes, sands",Permanent crops,0.016432
1,"Beaches, dunes, sands",Pastures,0.133803
1,"Beaches, dunes, sands",Complex cultivation patterns,0.042254
1,"Beaches, dunes, sands",Land principally occupied by agriculture,0.0
1,"Beaches, dunes, sands",Agro-forestry areas,0.014085
1,"Beaches, dunes, sands",Broad-leaved forest,0.119718
1,"Beaches, dunes, sands",Coniferous forest,0.103286
1,"Beaches, dunes, sands",Mixed forest,0.016432
1,"Beaches, dunes, sands",Natural grassland and sparsely vegetated areas,0.0
1,"Beaches, dunes, sands","Moors, heathland and sclerophyllous vegetation",0.06338
1,"Beaches, dunes, sands","Transitional woodland, shrub",0.129108
1,"Beaches, dunes, sands","Beaches, dunes, sands",0.244131
1,"Beaches, dunes, sands",Inland wetlands,0.0
1,"Beaches, dunes, sands",Coastal wetlands,0.0
1,"Beaches, dunes, sands",Inland waters,0.016432
1,"Beaches, dunes, sands",Marine waters,0.579812
1,Inland wetlands,Urban fabric,0.058544
1,Inland wetlands,Industrial or commercial units,0.00356
1,Inland wetlands,Arable land,0.170688
1,Inland wetlands,Permanent crops,0.000791
1,Inland wetlands,Pastures,0.167524
1,Inland wetlands,Complex cultivation patterns,0.040348
1,Inland wetlands,Land principally occupied by agriculture,0.0
1,Inland wetlands,Agro-forestry areas,0.00712
1,Inland wetlands,Broad-leaved forest,0.090981
1,Inland wetlands,Coniferous forest,0.648734
1,Inland wetlands,Mixed forest,0.581685
1,Inland wetlands,Natural grassland and sparsely vegetated areas,0.005538
1,Inland wetlands,"Moors, heathland and sclerophyllous vegetation",0.000198
1,Inland wetlands,"Transitional woodland, shrub",0.454509
1,Inland wetlands,"Beaches, dunes, sands",0.0
1,Inland wetlands,Inland wetlands,0.119858
1,Inland wetlands,Coastal wetlands,0.0
1,Inland wetlands,Inland waters,0.113924
1,Inland wetlands,Marine waters,0.006725
1,Coastal wetlands,Urban fabric,0.222951
1,Coastal wetlands,Industrial or commercial units,0.047541
1,Coastal wetlands,Arable land,0.367213
1,Coastal wetlands,Permanent crops,0.083607
1,Coastal wetlands,Pastures,0.055738
1,Coastal wetlands,Complex cultivation patterns,0.157377
1,Coastal wetlands,Land principally occupied by agriculture,0.0
1,Coastal wetlands,Agro-forestry areas,0.14918
1,Coastal wetlands,Broad-leaved forest,0.239344
1,Coastal wetlands,Coniferous forest,0.147541
1,Coastal wetlands,Mixed forest,0.178689
1,Coastal wetlands,Natural grassland and sparsely vegetated areas,0.0
1,Coastal wetlands,"Moors, heathland and sclerophyllous vegetation",0.004918
1,Coastal wetlands,"Transitional woodland, shrub",0.2
1,Coastal wetlands,"Beaches, dunes, sands",0.008197
1,Coastal wetlands,Inland wetlands,0.0
1,Coastal wetlands,Coastal wetlands,0.0
1,Coastal wetlands,Inland waters,0.039344
1,Coastal wetlands,Marine waters,0.2
1,Inland waters,Urban fabric,0.080755
1,Inland waters,Industrial or commercial units,0.008931
1,Inland waters,Arable land,0.208113
1,Inland waters,Permanent crops,0.009371
1,Inland waters,Pastures,0.05434
1,Inland waters,Complex cultivation patterns,0.050189
1,Inland waters,Land principally occupied by agriculture,0.0
1,Inland waters,Agro-forestry areas,0.024528
1,Inland waters,Broad-leaved forest,0.071887
1,Inland waters,Coniferous forest,0.714088
1,Inland waters,Mixed forest,0.740629
1,Inland waters,Natural grassland and sparsely vegetated areas,0.000314
1,Inland waters,"Moors, heathland and sclerophyllous vegetation",0.000377
1,Inland waters,"Transitional woodland, shrub",0.134591
1,Inland waters,"Beaches, dunes, sands",0.0
1,Inland waters,Inland wetlands,0.004591
1,Inland waters,Coastal wetlands,0.0
1,Inland waters,Inland waters,0.601761
1,Inland waters,Marine waters,0.030755
1,Marine waters,Urban fabric,0.028655
1,Marine waters,Industrial or commercial units,0.00384
1,Marine waters,Arable land,0.020193
1,Marine waters,Permanent crops,0.001635
1,Marine waters,Pastures,0.013225
1,Marine waters,Complex cultivation patterns,0.003911
1,Marine waters,Land principally occupied by agriculture,0.0
1,Marine waters,Agro-forestry areas,0.003626
1,Marine waters,Broad-leaved forest,0.017349
1,Marine waters,Coniferous forest,0.076792
1,Marine waters,Mixed forest,0.092221
1,Marine waters,Natural grassland and sparsely vegetated areas,0.0
1,Marine waters,"Moors, heathland and sclerophyllous vegetation",0.004053
1,Marine waters,"Transitional woodland, shrub",0.009457
1,Marine waters,"Beaches, dunes, sands",0.007964
1,Marine waters,Inland wetlands,0.000142
1,Marine waters,Coastal wetlands,0.0
1,Marine waters,Inland waters,0.028797
1,Marine waters,Marine waters,0.897753
2,Urban fabric,Urban fabric,0.722729
2,Urban fabric,Industrial or commercial units,0.072163
2,Urban fabric,Arable land,0.61278
2,Urban fabric,Permanent crops,0.075514
2,Urban fabric,Pastures,0.200716
2,Urban fabric,Complex cultivation patterns,0.589843
2,Urban fabric,Land principally occupied by agriculture,0.0
2,Urban fabric,Agro-forestry areas,0.0078
2,Urban fabric,Broad-leaved forest,0.284377
2,Urban fabric,Coniferous forest,0.149064
2,Urban fabric,Mixed forest,0.30431
2,Urban fabric,Natural grassland and sparsely vegetated areas,0.001502
2,Urban fabric,"Moors, heathland and sclerophyllous vegetation",0.009129
2,Urban fabric,"Transitional woodland, shrub",0.064017
2,Urban fabric,"Beaches, dunes, sands",0.001387
2,Urban fabric,Inland wetlands,0.002253
2,Urban fabric,Coastal wetlands,0.0
2,Urban fabric,Inland waters,0.058643
2,Urban fabric,Marine waters,0.013751
2,Industrial or commercial units,Urban fabric,0.661042
2,Industrial or commercial units,Industrial or commercial units,0.399486
2,Industrial or commercial units,Arable land,0.560895
2,Industrial or commercial units,Permanent crops,0.060528
2,Industrial or commercial units,Pastures,0.118855
2,Industrial or commercial units,Complex cultivation patterns,0.387014
2,Industrial or commercial units,Land principally occupied by agriculture,0.0
2,Industrial or commercial units,Agro-forestry areas,0.031548
2,Industrial or commercial units,Broad-leaved forest,0.158474
2,Industrial or commercial units,Coniferous forest,0.161042
2,Industrial or commercial units,Mixed forest,0.281731
2,Industrial or commercial units,Natural grassland and sparsely vegetated areas,0.0
2,Industrial or commercial units,"Moors, heathland and sclerophyllous vegetation",0.001467
2,Industrial or commercial units,"Transitional woodland, shrub",0.07887
2,Industrial or commercial units,"Beaches, dunes, sands",0.001101
2,Industrial or commercial units,Inland wetlands,0.000734
2,Industrial or commercial units,Coastal wetlands,0.0
2,Industrial or commercial units,Inland waters,0.09281
2,Industrial or commercial units,Marine waters,0.018709
2,Arable land,Urban fabric,0.201641
2,Arable land,Industrial or commercial units,0.013129
2,Arable land,Arable land,0.821059
2,Arable land,Permanent crops,0.058005
2,Arable land,Pastures,0.189095
2,Arable land,Complex cultivation patterns,0.376641
2,Arable land,Land principally occupied by agriculture,0.0
2,Arable land,Agro-forestry areas,0.088003
2,Arable land,Broad-leaved forest,0.29093
2,Arable land,Coniferous forest,0.197117
2,Arable land,Mixed forest,0.303074
2,Arable land,Natural grassland and sparsely vegetated areas,0.000925
2,Arable land,"Moors, heathland and sclerophyllous vegetation",0.001769
2,Arable land,"Transitional woodland, shrub",0.148622
2,Arable land,"Beaches, dunes, sands",0.000744
2,Arable land,Inland wetlands,0.00575
2,Arable land,Coastal wetlands,0.0
2,Arable land,Inland waters,0.05129
2,Arable land,Marine waters,0.005529
2,Permanent crops,Urban fabric,0.223872
2,Permanent crops,Industrial or commercial units,0.021294
2,Permanent crops,Arable land,0.467657
2,Permanent crops,Permanent crops,0.46639
2,Permanent crops,Pastures,0.02843
2,Permanent crops,Complex cultivation patterns,0.454075
2,Permanent crops,Land principally occupied by agriculture,0.0
2,Permanent crops,Agro-forestry areas,0.152739
2,Permanent crops,Broad-leaved forest,0.25587
2,Permanent crops,Coniferous forest,0.023596
2,Permanent crops,Mixed forest,0.202118
2,Permanent crops,Natural grassland and sparsely vegetated areas,0.000576
2,Permanent crops,"Moors, heathland and sclerophyllous vegetation",0.073665
2,Permanent crops,"Transitional woodland, shrub",0.270028
2,Permanent crops,"Beaches, dunes, sands",0.000345
2,Permanent crops,Inland wetlands,0.00023
2,Permanent crops,Coastal wetlands,0.0
2,Permanent crops,Inland waters,0.025322
2,Permanent crops,Marine waters,0.002302
2,Pastures,Urban fabric,0.173915
2,Pastures,Industrial or commercial units,0.008296
2,Pastures,Arable land,0.590392
