epoch,batch,n_batches,running_loss,batch_loss,lr,batch_f1,batch_acc,batch_prec
1,5,53,0.559157,0.521739,0.00001000,0.130663,0.496711,0.126464
1,10,53,0.510120,0.407942,0.00001000,0.143369,0.508224,0.112315
1,15,53,0.464450,0.339028,0.00001000,0.128528,0.518092,0.112350
1,20,53,0.424864,0.279821,0.00001000,0.161783,0.557018,0.146618
1,25,53,0.390066,0.228581,0.00001000,0.142283,0.597588,0.150975
1,30,53,0.357946,0.183463,0.00001000,0.107034,0.639254,0.100840
1,35,53,0.332632,0.175373,0.00001000,0.110234,0.689145,0.108429
1,40,53,0.310086,0.153555,0.00001000,0.138573,0.734649,0.162604
1,45,53,0.290248,0.140884,0.00001000,0.116760,0.781250,0.122306
1,50,53,0.273495,0.110810,0.00001000,0.093150,0.798794,0.111558
1,53,53,0.264417,0.097810,0.00001000,0.109023,0.848684,0.140351
2,5,53,0.110003,0.109947,0.00010000,0.080103,0.819079,0.133474
2,10,53,0.101855,0.097521,0.00010000,0.133004,0.847039,0.149343
2,15,53,0.097862,0.094161,0.00010000,0.126955,0.860197,0.253801
2,20,53,0.095020,0.088090,0.00010000,0.151060,0.864035,0.223917
2,25,53,0.093413,0.082264,0.00010000,0.168451,0.862939,0.303775
2,30,53,0.091818,0.089852,0.00010000,0.069515,0.828947,0.115675
2,35,53,0.090028,0.076609,0.00010000,0.044158,0.845943,0.071435
2,40,53,0.089028,0.085784,0.00010000,0.171011,0.859649,0.277257
2,45,53,0.087902,0.077197,0.00010000,0.202714,0.870614,0.293309
2,50,53,0.086949,0.071845,0.00010000,0.204969,0.887610,0.281689
2,53,53,0.086367,0.071440,0.00010000,0.047368,0.855263,0.078947
3,5,53,0.078094,0.077652,0.00007525,0.198174,0.879934,0.263381
3,10,53,0.076723,0.074532,0.00007525,0.221593,0.877741,0.390220
3,15,53,0.077039,0.073889,0.00007525,0.199237,0.873904,0.304213
3,20,53,0.076390,0.071230,0.00007525,0.225668,0.893092,0.350829
3,25,53,0.076343,0.079493,0.00007525,0.172686,0.871711,0.236069
3,30,53,0.076351,0.075537,0.00007525,0.223038,0.867325,0.277086
3,35,53,0.075767,0.074260,0.00007525,0.098177,0.836075,0.142065
3,40,53,0.075775,0.078174,0.00007525,0.205757,0.877741,0.307416
3,45,53,0.075248,0.069166,0.00007525,0.088527,0.828399,0.115847
3,50,53,0.074812,0.071378,0.00007525,0.092625,0.837719,0.135729
3,53,53,0.074447,0.060118,0.00007525,0.114035,0.901316,0.184211
4,5,53,0.071504,0.070990,0.00002575,0.197499,0.876645,0.292742
4,10,53,0.072765,0.074537,0.00002575,0.200657,0.881579,0.263293
4,15,53,0.072315,0.073277,0.00002575,0.078703,0.824013,0.120541
4,20,53,0.072081,0.070649,0.00002575,0.258443,0.888158,0.360476
4,25,53,0.071986,0.072281,0.00002575,0.103838,0.850329,0.155374
4,30,53,0.071631,0.067904,0.00002575,0.249031,0.889254,0.368897
4,35,53,0.071231,0.067730,0.00002575,0.249510,0.890351,0.372890
4,40,53,0.071004,0.072024,0.00002575,0.211796,0.880482,0.344743
4,45,53,0.071178,0.071191,0.00002575,0.183874,0.886513,0.347648
4,50,53,0.071309,0.075225,0.00002575,0.218155,0.885417,0.352256
4,53,53,0.071262,0.062613,0.00002575,0.214035,0.901316,0.263158
