epoch,batch,n_batches,running_loss
4,4550,7434,0.315550
4,4600,7434,0.315526
4,4650,7434,0.315549
4,4700,7434,0.315503
4,4750,7434,0.315423
4,4800,7434,0.315364
4,4850,7434,0.315362
4,4900,7434,0.315407
4,4950,7434,0.315347
4,5000,7434,0.315279
4,5050,7434,0.315214
4,5100,7434,0.315158
4,5150,7434,0.315077
4,5200,7434,0.315150
4,5250,7434,0.315182
4,5300,7434,0.315112
4,5350,7434,0.315037
4,5400,7434,0.315020
4,5450,7434,0.315000
4,5500,7434,0.314922
4,5550,7434,0.314875
4,5600,7434,0.314907
4,5650,7434,0.314899
4,5700,7434,0.314911
4,5750,7434,0.314858
4,5800,7434,0.314861
4,5850,7434,0.314900
4,5900,7434,0.314888
4,5950,7434,0.314851
4,6000,7434,0.314845
4,6050,7434,0.314792
4,6100,7434,0.314760
4,6150,7434,0.314739
4,6200,7434,0.314759
4,6250,7434,0.314673
4,6300,7434,0.314673
4,6350,7434,0.314703
4,6400,7434,0.314727
4,6450,7434,0.314690
4,6500,7434,0.314666
4,6550,7434,0.314613
4,6600,7434,0.314587
4,6650,7434,0.314612
4,6700,7434,0.314603
4,6750,7434,0.314516
4,6800,7434,0.314502
4,6850,7434,0.314529
4,6900,7434,0.314522
4,6950,7434,0.314532
4,7000,7434,0.314515
4,7050,7434,0.314493
4,7100,7434,0.314555
4,7150,7434,0.314477
4,7200,7434,0.314455
4,7250,7434,0.314405
4,7300,7434,0.314404
4,7350,7434,0.314403
4,7400,7434,0.314352
5,50,7434,0.310194
5,100,7434,0.310367
5,150,7434,0.310365
5,200,7434,0.308743
5,250,7434,0.309068
5,300,7434,0.308920
5,350,7434,0.309184
5,400,7434,0.309601
5,450,7434,0.310219
5,500,7434,0.310054
5,550,7434,0.310175
5,600,7434,0.310205
5,650,7434,0.310121
5,700,7434,0.310496
5,750,7434,0.310098
5,800,7434,0.310396
5,850,7434,0.310508
5,900,7434,0.310659
5,950,7434,0.310688
5,1000,7434,0.310913
5,1050,7434,0.310833
5,1100,7434,0.310811
5,1150,7434,0.311099
5,1200,7434,0.311408
5,1250,7434,0.311736
5,1300,7434,0.311891
5,1350,7434,0.311659
5,1400,7434,0.311489
5,1450,7434,0.311393
5,1500,7434,0.311744
5,1550,7434,0.311659
5,1600,7434,0.311654
5,1650,7434,0.311792
5,1700,7434,0.311882
5,1750,7434,0.311736
5,1800,7434,0.311592
5,1850,7434,0.311647
5,1900,7434,0.311655
5,1950,7434,0.311568
5,2000,7434,0.311671
5,2050,7434,0.311733
5,2100,7434,0.311800
5,2150,7434,0.311755
5,2200,7434,0.311737
5,2250,7434,0.311650
5,2300,7434,0.311673
5,2350,7434,0.311636
5,2400,7434,0.311531
5,2450,7434,0.311308
5,2500,7434,0.311335
5,2550,7434,0.311323
5,2600,7434,0.311269
5,2650,7434,0.311214
5,2700,7434,0.311145
5,2750,7434,0.311111
5,2800,7434,0.311118
5,2850,7434,0.311133
5,2900,7434,0.311151
5,2950,7434,0.311100
5,3000,7434,0.311030
5,3050,7434,0.311169
5,3100,7434,0.311238
5,3150,7434,0.311296
5,3200,7434,0.311258
5,3250,7434,0.311213
5,3300,7434,0.311131
5,3350,7434,0.311094
5,3400,7434,0.311119
5,3450,7434,0.311005
5,3500,7434,0.310975
5,3550,7434,0.310854
5,3600,7434,0.310821
5,3650,7434,0.310694
5,3700,7434,0.310703
5,3750,7434,0.310625
5,3800,7434,0.310554
5,3850,7434,0.310437
5,3900,7434,0.310385
5,3950,7434,0.310404
5,4000,7434,0.310387
5,4050,7434,0.310342
5,4100,7434,0.310300
5,4150,7434,0.310331
5,4200,7434,0.310266
5,4250,7434,0.310209
5,4300,7434,0.310106
5,4350,7434,0.310143
5,4400,7434,0.310090
5,4450,7434,0.310045
5,4500,7434,0.309968
5,4550,7434,0.309972
5,4600,7434,0.309946
5,4650,7434,0.309889
5,4700,7434,0.309792
5,4750,7434,0.309783
5,4800,7434,0.309796
5,4850,7434,0.309741
5,4900,7434,0.309704
5,4950,7434,0.309796
5,5000,7434,0.309817
5,5050,7434,0.309806
5,5100,7434,0.309799
5,5150,7434,0.309847
5,5200,7434,0.309821
5,5250,7434,0.309861
5,5300,7434,0.309843
5,5350,7434,0.309802
5,5400,7434,0.309763
5,5450,7434,0.309729
5,5500,7434,0.309700
5,5550,7434,0.309634
5,5600,7434,0.309611
5,5650,7434,0.309591
5,5700,7434,0.309584
5,5750,7434,0.309523
5,5800,7434,0.309487
5,5850,7434,0.309475
5,5900,7434,0.309482
5,5950,7434,0.309417
5,6000,7434,0.309360
5,6050,7434,0.309254
5,6100,7434,0.309277
5,6150,7434,0.309282
5,6200,7434,0.309225
5,6250,7434,0.309213
5,6300,7434,0.309208
5,6350,7434,0.309211
5,6400,7434,0.309142
5,6450,7434,0.309130
5,6500,7434,0.309106
5,6550,7434,0.309120
5,6600,7434,0.309137
5,6650,7434,0.309074
5,6700,7434,0.309078
5,6750,7434,0.309077
5,6800,7434,0.309063
5,6850,7434,0.309039
5,6900,7434,0.308978
5,6950,7434,0.308976
5,7000,7434,0.308973
5,7050,7434,0.308997
5,7100,7434,0.308998
5,7150,7434,0.308960
5,7200,7434,0.308900
5,7250,7434,0.308884
5,7300,7434,0.308926
5,7350,7434,0.308904
5,7400,7434,0.308879
