epoch,train_loss,val_loss,train_f1,val_f1,train_acc,val_acc,val_prec,val_rec,epoch_time_s
1,0.233567,0.215364,0.358792,0.432623,0.899563,0.908212,0.638476,0.383576,712.96
2,0.188809,0.189439,0.493027,0.529856,0.920522,0.919656,0.654451,0.487291,670.78
