epoch,true_class,pred_class,value
1,Mixed forest,Inland wetlands,0.000866
1,Mixed forest,Coastal wetlands,0.0
1,Mixed forest,Inland waters,0.171783
1,Mixed forest,Marine waters,0.007657
1,Natural grassland and sparsely vegetated areas,Urban fabric,0.027168
1,Natural grassland and sparsely vegetated areas,Industrial or commercial units,0.001489
1,Natural grassland and sparsely vegetated areas,Arable land,0.176033
1,Natural grassland and sparsely vegetated areas,Permanent crops,0.007815
1,Natural grassland and sparsely vegetated areas,Pastures,0.065873
1,Natural grassland and sparsely vegetated areas,Complex cultivation patterns,0.076665
1,Natural grassland and sparsely vegetated areas,Land principally occupied by agriculture,0.0
1,Natural grassland and sparsely vegetated areas,Agro-forestry areas,0.067734
1,Natural grassland and sparsely vegetated areas,Broad-leaved forest,0.540752
1,Natural grassland and sparsely vegetated areas,Coniferous forest,0.185709
1,Natural grassland and sparsely vegetated areas,Mixed forest,0.236323
1,Natural grassland and sparsely vegetated areas,Natural grassland and sparsely vegetated areas,0.0
1,Natural grassland and sparsely vegetated areas,"Moors, heathland and sclerophyllous vegetation",0.0
1,Natural grassland and sparsely vegetated areas,"Transitional woodland, shrub",0.352438
1,Natural grassland and sparsely vegetated areas,"Beaches, dunes, sands",0.0
1,Natural grassland and sparsely vegetated areas,Inland wetlands,0.001489
1,Natural grassland and sparsely vegetated areas,Coastal wetlands,0.0
1,Natural grassland and sparsely vegetated areas,Inland waters,0.011537
1,Natural grassland and sparsely vegetated areas,Marine waters,0.007815
1,"Moors, heathland and sclerophyllous vegetation",Urban fabric,0.078035
1,"Moors, heathland and sclerophyllous vegetation",Industrial or commercial units,0.000788
1,"Moors, heathland and sclerophyllous vegetation",Arable land,0.139779
1,"Moors, heathland and sclerophyllous vegetation",Permanent crops,0.013663
1,"Moors, heathland and sclerophyllous vegetation",Pastures,0.047294
1,"Moors, heathland and sclerophyllous vegetation",Complex cultivation patterns,0.172359
1,"Moors, heathland and sclerophyllous vegetation",Land principally occupied by agriculture,0.0
1,"Moors, heathland and sclerophyllous vegetation",Agro-forestry areas,0.123489
1,"Moors, heathland and sclerophyllous vegetation",Broad-leaved forest,0.41382
1,"Moors, heathland and sclerophyllous vegetation",Coniferous forest,0.106411
1,"Moors, heathland and sclerophyllous vegetation",Mixed forest,0.168681
1,"Moors, heathland and sclerophyllous vegetation",Natural grassland and sparsely vegetated areas,0.0
1,"Moors, heathland and sclerophyllous vegetation","Moors, heathland and sclerophyllous vegetation",0.0
1,"Moors, heathland and sclerophyllous vegetation","Transitional woodland, shrub",0.459275
1,"Moors, heathland and sclerophyllous vegetation","Beaches, dunes, sands",0.0
1,"Moors, heathland and sclerophyllous vegetation",Inland wetlands,0.000263
1,"Moors, heathland and sclerophyllous vegetation",Coastal wetlands,0.0
1,"Moors, heathland and sclerophyllous vegetation",Inland waters,0.006306
1,"Moors, heathland and sclerophyllous vegetation",Marine waters,0.023121
1,"Transitional woodland, shrub",Urban fabric,0.044799
1,"Transitional woodland, shrub",Industrial or commercial units,0.000631
1,"Transitional woodland, shrub",Arable land,0.22526
1,"Transitional woodland, shrub",Permanent crops,0.004392
1,"Transitional woodland, shrub",Pastures,0.049082
1,"Transitional woodland, shrub",Complex cultivation patterns,0.105438
1,"Transitional woodland, shrub",Land principally occupied by agriculture,0.0
1,"Transitional woodland, shrub",Agro-forestry areas,0.093277
1,"Transitional woodland, shrub",Broad-leaved forest,0.273189
1,"Transitional woodland, shrub",Coniferous forest,0.437481
1,"Transitional woodland, shrub",Mixed forest,0.466991
1,"Transitional woodland, shrub",Natural grassland and sparsely vegetated areas,0.0
1,"Transitional woodland, shrub","Moors, heathland and sclerophyllous vegetation",0.0
1,"Transitional woodland, shrub","Transitional woodland, shrub",0.338384
1,"Transitional woodland, shrub","Beaches, dunes, sands",0.0
1,"Transitional woodland, shrub",Inland wetlands,0.001647
1,"Transitional woodland, shrub",Coastal wetlands,0.0
1,"Transitional woodland, shrub",Inland waters,0.077713
1,"Transitional woodland, shrub",Marine waters,0.003294
1,"Beaches, dunes, sands",Urban fabric,0.124413
1,"Beaches, dunes, sands",Industrial or commercial units,0.00939
1,"Beaches, dunes, sands",Arable land,0.269953
1,"Beaches, dunes, sands",Permanent crops,0.00939
1,"Beaches, dunes, sands",Pastures,0.051643
1,"Beaches, dunes, sands",Complex cultivation patterns,0.053991
1,"Beaches, dunes, sands",Land principally occupied by agriculture,0.0
1,"Beaches, dunes, sands",Agro-forestry areas,0.018779
1,"Beaches, dunes, sands",Broad-leaved forest,0.06338
1,"Beaches, dunes, sands",Coniferous forest,0.049296
