epoch,batch,n_batches,running_loss
1,50,7434,0.767155
1,100,7434,0.573018
1,150,7434,0.490138
1,200,7434,0.445224
1,250,7434,0.414331
1,300,7434,0.393268
1,350,7434,0.377309
1,400,7434,0.364595
1,450,7434,0.354867
1,500,7434,0.346589
1,550,7434,0.339812
1,600,7434,0.333473
1,650,7434,0.328299
1,700,7434,0.322839
1,750,7434,0.318539
1,800,7434,0.314465
1,850,7434,0.310962
1,900,7434,0.307902
1,950,7434,0.304764
1,1000,7434,0.302243
1,1050,7434,0.299925
1,1100,7434,0.297706
1,1150,7434,0.295570
1,1200,7434,0.293689
1,1250,7434,0.291829
1,1300,7434,0.289983
1,1350,7434,0.288329
1,1400,7434,0.286772
1,1450,7434,0.285324
1,1500,7434,0.283847
1,1550,7434,0.282173
1,1600,7434,0.280662
1,1650,7434,0.279595
1,1700,7434,0.278126
1,1750,7434,0.277017
1,1800,7434,0.275875
1,1850,7434,0.274724
1,1900,7434,0.273653
1,1950,7434,0.272926
1,2000,7434,0.271972
1,2050,7434,0.271035
1,2100,7434,0.270092
1,2150,7434,0.269102
1,2200,7434,0.268243
1,2250,7434,0.267415
1,2300,7434,0.266656
1,2350,7434,0.265776
1,2400,7434,0.264887
1,2450,7434,0.264142
1,2500,7434,0.263426
1,2550,7434,0.262637
1,2600,7434,0.262041
1,2650,7434,0.261276
1,2700,7434,0.260588
1,2750,7434,0.260019
1,2800,7434,0.259272
1,2850,7434,0.258702
1,2900,7434,0.258006
1,2950,7434,0.257492
1,3000,7434,0.256923
1,3050,7434,0.256343
1,3100,7434,0.255749
1,3150,7434,0.255195
1,3200,7434,0.254661
1,3250,7434,0.254028
1,3300,7434,0.253447
1,3350,7434,0.252830
1,3400,7434,0.252346
1,3450,7434,0.251818
1,3500,7434,0.251421
1,3550,7434,0.250984
1,3600,7434,0.250555
1,3650,7434,0.250058
1,3700,7434,0.249559
1,3750,7434,0.249193
1,3800,7434,0.248760
1,3850,7434,0.248346
1,3900,7434,0.247907
1,3950,7434,0.247486
1,4000,7434,0.247093
1,4050,7434,0.246705
1,4100,7434,0.246355
1,4150,7434,0.245937
1,4200,7434,0.245526
1,4250,7434,0.245097
1,4300,7434,0.244727
1,4350,7434,0.244314
1,4400,7434,0.243990
1,4450,7434,0.243668
1,4500,7434,0.243278
1,4550,7434,0.242936
1,4600,7434,0.242574
1,4650,7434,0.242206
1,4700,7434,0.241784
1,4750,7434,0.241476
1,4800,7434,0.241155
1,4850,7434,0.240847
1,4900,7434,0.240582
1,4950,7434,0.240282
1,5000,7434,0.239968
1,5050,7434,0.239687
1,5100,7434,0.239371
1,5150,7434,0.239053
1,5200,7434,0.238730
1,5250,7434,0.238403
1,5300,7434,0.238106
1,5350,7434,0.237819
1,5400,7434,0.237570
1,5450,7434,0.237251
1,5500,7434,0.236984
1,5550,7434,0.236636
1,5600,7434,0.236332
1,5650,7434,0.236064
1,5700,7434,0.235776
1,5750,7434,0.235452
1,5800,7434,0.235189
1,5850,7434,0.234889
1,5900,7434,0.234635
1,5950,7434,0.234447
1,6000,7434,0.234167
1,6050,7434,0.233932
1,6100,7434,0.233617
1,6150,7434,0.233357
1,6200,7434,0.233117
1,6250,7434,0.232823
1,6300,7434,0.232585
1,6350,7434,0.232394
1,6400,7434,0.232163
1,6450,7434,0.231847
1,6500,7434,0.231601
1,6550,7434,0.231326
1,6600,7434,0.231058
1,6650,7434,0.230828
1,6700,7434,0.230601
1,6750,7434,0.230347
1,6800,7434,0.230105
1,6850,7434,0.229856
1,6900,7434,0.229638
1,6950,7434,0.229393
1,7000,7434,0.229228
1,7050,7434,0.228999
1,7100,7434,0.228804
1,7150,7434,0.228607
1,7200,7434,0.228400
1,7250,7434,0.228174
1,7300,7434,0.227978
1,7350,7434,0.227795
1,7400,7434,0.227561
