epoch,train_loss,val_loss,train_f1,val_f1,train_acc,val_acc,val_prec,val_rec,epoch_time_s
1,0.363398,0.239368,0.326283,0.394388,0.896785,0.908823,0.551102,0.348342,737.88
2,0.333885,0.21839,0.437207,0.501594,0.917847,0.920139,0.667353,0.446254,689.66
