epoch,batch,n_batches,running_loss
1,50,7434,0.572133
1,100,7434,0.465038
1,150,7434,0.419274
1,200,7434,0.394220
1,250,7434,0.376898
1,300,7434,0.362674
1,350,7434,0.352121
1,400,7434,0.344231
1,450,7434,0.336801
1,500,7434,0.329840
1,550,7434,0.324801
1,600,7434,0.319807
1,650,7434,0.315799
1,700,7434,0.312301
1,750,7434,0.308396
1,800,7434,0.305080
1,850,7434,0.302342
1,900,7434,0.300059
1,950,7434,0.297958
1,1000,7434,0.295721
1,1050,7434,0.293374
1,1100,7434,0.291476
1,1150,7434,0.289914
1,1200,7434,0.288132
1,1250,7434,0.286598
1,1300,7434,0.285119
1,1350,7434,0.283630
1,1400,7434,0.282177
1,1450,7434,0.280831
1,1500,7434,0.279673
1,1550,7434,0.278413
1,1600,7434,0.277266
1,1650,7434,0.276236
1,1700,7434,0.275288
1,1750,7434,0.274360
1,1800,7434,0.273360
1,1850,7434,0.272534
1,1900,7434,0.271536
1,1950,7434,0.270645
1,2000,7434,0.269864
1,2050,7434,0.269030
1,2100,7434,0.268364
1,2150,7434,0.267734
1,2200,7434,0.266998
1,2250,7434,0.266360
1,2300,7434,0.265646
1,2350,7434,0.264995
1,2400,7434,0.264298
1,2450,7434,0.263727
1,2500,7434,0.263161
1,2550,7434,0.262678
1,2600,7434,0.262023
1,2650,7434,0.261401
1,2700,7434,0.260781
1,2750,7434,0.260216
1,2800,7434,0.259697
1,2850,7434,0.259127
1,2900,7434,0.258647
1,2950,7434,0.258173
1,3000,7434,0.257627
1,3050,7434,0.257151
1,3100,7434,0.256703
1,3150,7434,0.256155
1,3200,7434,0.255655
1,3250,7434,0.255084
1,3300,7434,0.254707
1,3350,7434,0.254239
1,3400,7434,0.253675
1,3450,7434,0.253218
1,3500,7434,0.252788
1,3550,7434,0.252358
1,3600,7434,0.251954
1,3650,7434,0.251586
1,3700,7434,0.251184
1,3750,7434,0.250800
1,3800,7434,0.250296
1,3850,7434,0.249969
1,3900,7434,0.249546
1,3950,7434,0.249149
1,4000,7434,0.248806
1,4050,7434,0.248397
1,4100,7434,0.248002
1,4150,7434,0.247709
1,4200,7434,0.247437
1,4250,7434,0.247035
1,4300,7434,0.246660
1,4350,7434,0.246398
1,4400,7434,0.246096
1,4450,7434,0.245767
1,4500,7434,0.245483
1,4550,7434,0.245229
1,4600,7434,0.244901
1,4650,7434,0.244645
1,4700,7434,0.244350
1,4750,7434,0.244021
1,4800,7434,0.243704
1,4850,7434,0.243420
1,4900,7434,0.243159
1,4950,7434,0.242885
1,5000,7434,0.242666
1,5050,7434,0.242408
1,5100,7434,0.242119
1,5150,7434,0.241862
1,5200,7434,0.241595
1,5250,7434,0.241306
1,5300,7434,0.240997
1,5350,7434,0.240731
1,5400,7434,0.240505
1,5450,7434,0.240217
1,5500,7434,0.239958
1,5550,7434,0.239759
1,5600,7434,0.239595
1,5650,7434,0.239352
1,5700,7434,0.239082
1,5750,7434,0.238851
1,5800,7434,0.238623
1,5850,7434,0.238390
1,5900,7434,0.238180
1,5950,7434,0.237958
1,6000,7434,0.237726
1,6050,7434,0.237467
1,6100,7434,0.237272
1,6150,7434,0.236994
1,6200,7434,0.236804
1,6250,7434,0.236555
1,6300,7434,0.236342
1,6350,7434,0.236119
1,6400,7434,0.235899
1,6450,7434,0.235683
1,6500,7434,0.235465
1,6550,7434,0.235237
1,6600,7434,0.235035
1,6650,7434,0.234827
1,6700,7434,0.234618
1,6750,7434,0.234425
1,6800,7434,0.234227
1,6850,7434,0.234017
1,6900,7434,0.233811
1,6950,7434,0.233599
1,7000,7434,0.233358
1,7050,7434,0.233160
1,7100,7434,0.232970
1,7150,7434,0.232758
1,7200,7434,0.232594
1,7250,7434,0.232406
1,7300,7434,0.232189
1,7350,7434,0.231946
1,7400,7434,0.231736
