epoch,batch,n_batches,running_loss
1,4950,7434,0.371324
1,5000,7434,0.371100
1,5050,7434,0.370917
1,5100,7434,0.370751
1,5150,7434,0.370596
1,5200,7434,0.370374
1,5250,7434,0.370147
1,5300,7434,0.370023
1,5350,7434,0.369811
1,5400,7434,0.369621
1,5450,7434,0.369446
1,5500,7434,0.369269
1,5550,7434,0.369122
1,5600,7434,0.368897
1,5650,7434,0.368777
1,5700,7434,0.368623
1,5750,7434,0.368462
1,5800,7434,0.368219
1,5850,7434,0.368059
1,5900,7434,0.367902
1,5950,7434,0.367729
1,6000,7434,0.367575
1,6050,7434,0.367424
1,6100,7434,0.367259
1,6150,7434,0.367081
1,6200,7434,0.366940
1,6250,7434,0.366736
1,6300,7434,0.366542
1,6350,7434,0.366388
1,6400,7434,0.366201
1,6450,7434,0.366094
1,6500,7434,0.365885
1,6550,7434,0.365795
1,6600,7434,0.365633
1,6650,7434,0.365452
1,6700,7434,0.365342
1,6750,7434,0.365261
1,6800,7434,0.365075
1,6850,7434,0.364974
1,6900,7434,0.364886
1,6950,7434,0.364723
1,7000,7434,0.364587
1,7050,7434,0.364422
1,7100,7434,0.364219
1,7150,7434,0.364105
1,7200,7434,0.363977
1,7250,7434,0.363874
1,7300,7434,0.363745
1,7350,7434,0.363612
1,7400,7434,0.363493
2,50,7434,0.340848
2,100,7434,0.341646
2,150,7434,0.342794
2,200,7434,0.342651
2,250,7434,0.343204
2,300,7434,0.344645
2,350,7434,0.345053
2,400,7434,0.344133
2,450,7434,0.344586
2,500,7434,0.344237
2,550,7434,0.343621
2,600,7434,0.343686
2,650,7434,0.343617
2,700,7434,0.343237
2,750,7434,0.343022
2,800,7434,0.343265
2,850,7434,0.343411
2,900,7434,0.343238
2,950,7434,0.343449
2,1000,7434,0.343527
2,1050,7434,0.343338
2,1100,7434,0.343237
2,1150,7434,0.343007
2,1200,7434,0.343314
2,1250,7434,0.343157
2,1300,7434,0.342806
2,1350,7434,0.342788
2,1400,7434,0.342591
2,1450,7434,0.342495
2,1500,7434,0.342352
2,1550,7434,0.342174
2,1600,7434,0.341807
2,1650,7434,0.341487
2,1700,7434,0.341548
2,1750,7434,0.341623
2,1800,7434,0.341762
2,1850,7434,0.341719
2,1900,7434,0.341722
2,1950,7434,0.341857
2,2000,7434,0.341843
2,2050,7434,0.341874
2,2100,7434,0.341717
2,2150,7434,0.341666
2,2200,7434,0.341507
2,2250,7434,0.341547
2,2300,7434,0.341556
2,2350,7434,0.341438
2,2400,7434,0.341285
2,2450,7434,0.341239
2,2500,7434,0.341131
2,2550,7434,0.341102
2,2600,7434,0.340942
2,2650,7434,0.340817
2,2700,7434,0.340823
2,2750,7434,0.340769
2,2800,7434,0.340609
2,2850,7434,0.340445
2,2900,7434,0.340355
2,2950,7434,0.340218
2,3000,7434,0.340105
2,3050,7434,0.340039
2,3100,7434,0.339877
2,3150,7434,0.339814
2,3200,7434,0.339675
2,3250,7434,0.339636
2,3300,7434,0.339527
2,3350,7434,0.339492
2,3400,7434,0.339446
2,3450,7434,0.339306
2,3500,7434,0.339227
2,3550,7434,0.339243
2,3600,7434,0.339142
2,3650,7434,0.339147
2,3700,7434,0.339225
2,3750,7434,0.339143
2,3800,7434,0.339071
2,3850,7434,0.339060
2,3900,7434,0.338934
2,3950,7434,0.338900
2,4000,7434,0.338827
2,4050,7434,0.338767
2,4100,7434,0.338688
2,4150,7434,0.338661
2,4200,7434,0.338526
2,4250,7434,0.338491
2,4300,7434,0.338393
2,4350,7434,0.338272
2,4400,7434,0.338248
2,4450,7434,0.338121
2,4500,7434,0.338007
2,4550,7434,0.337934
2,4600,7434,0.337854
2,4650,7434,0.337734
2,4700,7434,0.337666
2,4750,7434,0.337543
2,4800,7434,0.337496
2,4850,7434,0.337365
2,4900,7434,0.337261
2,4950,7434,0.337161
2,5000,7434,0.337096
2,5050,7434,0.337077
2,5100,7434,0.337016
2,5150,7434,0.336932
2,5200,7434,0.336910
2,5250,7434,0.336803
2,5300,7434,0.336713
2,5350,7434,0.336696
2,5400,7434,0.336706
2,5450,7434,0.336641
2,5500,7434,0.336604
2,5550,7434,0.336481
2,5600,7434,0.336357
2,5650,7434,0.336344
2,5700,7434,0.336261
2,5750,7434,0.336195
2,5800,7434,0.336095
2,5850,7434,0.336079
