epoch,batch,n_batches,running_loss,batch_loss,lr,batch_f1,batch_acc,batch_prec
1,1,53,0.795548,0.795548,0.00001000,0.126032,0.472588,0.149488
1,2,53,0.762674,0.729799,0.00001000,0.146143,0.540022,0.152891
1,3,53,0.739385,0.692807,0.00001000,0.133586,0.565241,0.160678
1,4,53,0.712648,0.632440,0.00001000,0.124514,0.641447,0.138541
1,5,53,0.691384,0.606329,0.00001000,0.127843,0.674890,0.151484
1,6,53,0.670619,0.566789,0.00001000,0.145433,0.718202,0.202444
1,7,53,0.651097,0.533969,0.00001000,0.100892,0.746162,0.108669
1,8,53,0.629182,0.475773,0.00001000,0.128008,0.807018,0.154341
1,9,53,0.610842,0.464124,0.00001000,0.098620,0.798245,0.122798
1,10,53,0.595407,0.456494,0.00001000,0.119565,0.802632,0.191492
1,11,53,0.581784,0.445547,0.00001000,0.146774,0.810855,0.194982
1,12,53,0.566812,0.402131,0.00001000,0.122136,0.833333,0.223210
1,13,53,0.552563,0.381576,0.00001000,0.100055,0.844846,0.138971
1,14,53,0.541582,0.398820,0.00001000,0.065553,0.832785,0.137855
1,15,53,0.531580,0.391556,0.00001000,0.082784,0.835526,0.123496
1,16,53,0.521876,0.376320,0.00001000,0.064831,0.835526,0.127690
1,17,53,0.512582,0.363866,0.00001000,0.078648,0.844846,0.196930
1,18,53,0.503279,0.345135,0.00001000,0.051601,0.853618,0.115205
1,19,53,0.495614,0.357639,0.00001000,0.064435,0.838816,0.167505
1,20,53,0.487867,0.340678,0.00001000,0.088845,0.855811,0.256892
1,21,53,0.479408,0.310222,0.00001000,0.068766,0.873355,0.137500
1,22,53,0.472706,0.331968,0.00001000,0.070476,0.865132,0.133453
1,23,53,0.466474,0.329377,0.00001000,0.057143,0.863487,0.134211
1,24,53,0.460842,0.331301,0.00001000,0.056725,0.868421,0.170206
1,25,53,0.455405,0.324924,0.00001000,0.057640,0.865680,0.205624
1,26,53,0.450032,0.315698,0.00001000,0.067284,0.876096,0.117281
1,27,53,0.445351,0.323650,0.00001000,0.054540,0.866228,0.129045
1,28,53,0.440797,0.317833,0.00001000,0.094690,0.871711,0.250526
1,29,53,0.435969,0.300796,0.00001000,0.075925,0.879386,0.165414
1,30,53,0.433047,0.348301,0.00001000,0.092796,0.848136,0.181174
1,31,53,0.428995,0.307434,0.00001000,0.073853,0.868421,0.161557
1,32,53,0.425113,0.304761,0.00001000,0.120695,0.877193,0.223080
1,33,53,0.421359,0.301255,0.00001000,0.123631,0.864035,0.246280
1,34,53,0.418381,0.320087,0.00001000,0.130358,0.867873,0.274854
1,35,53,0.415951,0.333336,0.00001000,0.143508,0.856908,0.254250
1,36,53,0.412502,0.291785,0.00001000,0.149641,0.886513,0.202342
1,37,53,0.409573,0.304128,0.00001000,0.137725,0.859101,0.199043
1,38,53,0.407041,0.313363,0.00001000,0.106342,0.846491,0.141421
1,39,53,0.404044,0.290166,0.00001000,0.157829,0.876096,0.244340
1,40,53,0.401458,0.300596,0.00001000,0.125309,0.868969,0.208182
1,41,53,0.399208,0.309222,0.00001000,0.142057,0.856908,0.328500
1,42,53,0.396842,0.299806,0.00001000,0.135930,0.868421,0.235070
1,43,53,0.394396,0.291678,0.00001000,0.134025,0.877193,0.197619
1,44,53,0.391770,0.278848,0.00001000,0.147085,0.884868,0.244652
1,45,53,0.389233,0.277600,0.00001000,0.164539,0.890899,0.280618
1,46,53,0.387447,0.307073,0.00001000,0.124843,0.861294,0.238513
1,47,53,0.385447,0.293472,0.00001000,0.126853,0.878289,0.201185
1,48,53,0.383687,0.300944,0.00001000,0.167574,0.878290,0.311340
1,49,53,0.382190,0.310341,0.00001000,0.140941,0.870614,0.288931
1,50,53,0.380142,0.279793,0.00001000,0.164770,0.883772,0.330024
1,51,53,0.378257,0.284000,0.00001000,0.149231,0.883224,0.340006
1,52,53,0.376597,0.291951,0.00001000,0.148775,0.871162,0.284205
1,53,53,0.373826,0.229723,0.00001000,0.087719,0.888158,0.078947
2,1,53,0.270758,0.270758,0.00010000,0.145459,0.885417,0.295047
2,2,53,0.282664,0.294570,0.00010000,0.166741,0.872259,0.222395
2,3,53,0.299156,0.332139,0.00010000,0.193425,0.841009,0.247251
2,4,53,0.295708,0.285365,0.00010000,0.227299,0.879386,0.291945
2,5,53,0.292592,0.280128,0.00010000,0.260278,0.878290,0.435256
2,6,53,0.290784,0.281747,0.00010000,0.231872,0.884320,0.393794
2,7,53,0.289925,0.284767,0.00010000,0.193580,0.880482,0.347349
2,8,53,0.286779,0.264759,0.00010000,0.222520,0.893092,0.342472
2,9,53,0.286805,0.287009,0.00010000,0.243779,0.876096,0.382774
2,10,53,0.283759,0.256350,0.00010000,0.226097,0.886513,0.365615
2,11,53,0.282415,0.268973,0.00010000,0.225033,0.884868,0.355359
2,12,53,0.280052,0.254063,0.00010000,0.202963,0.883772,0.256807
2,13,53,0.280928,0.291442,0.00010000,0.178517,0.872807,0.260017
2,14,53,0.278749,0.250418,0.00010000,0.202680,0.891447,0.323090
2,15,53,0.276636,0.247051,0.00010000,0.240984,0.893640,0.364360
2,16,53,0.274813,0.247466,0.00010000,0.252721,0.894737,0.385633
2,17,53,0.271334,0.215672,0.00010000,0.287852,0.908991,0.327589
2,18,53,0.271836,0.280366,0.00010000,0.244844,0.868969,0.285415
2,19,53,0.271193,0.259630,0.00010000,0.271156,0.877741,0.342273
2,20,53,0.271467,0.276671,0.00010000,0.297924,0.876645,0.400834
2,21,53,0.270071,0.242155,0.00010000,0.299665,0.902960,0.452250
2,22,53,0.270438,0.278134,0.00010000,0.264504,0.882127,0.427006
2,23,53,0.269251,0.243150,0.00010000,0.264458,0.893092,0.405682
2,24,53,0.268259,0.245441,0.00010000,0.220991,0.897478,0.308464
2,25,53,0.267034,0.237617,0.00010000,0.268488,0.898575,0.398815
2,26,53,0.266860,0.262532,0.00010000,0.247010,0.878838,0.361491
