epoch,train_loss,val_loss,train_f1,val_f1,train_acc,val_acc,val_prec,val_rec,epoch_time_s
1,0.34009,0.277879,0.156477,0.202705,0.8544,0.879018,0.320713,0.160311,175.48
2,0.24403,0.242114,0.327705,0.323182,0.895284,0.895474,0.477446,0.271001,180.81
3,0.207615,0.221728,0.415735,0.406121,0.912516,0.905018,0.524411,0.355603,181.49
