epoch,batch,n_batches,running_loss,batch_loss,lr,batch_f1,batch_acc,batch_prec
1,1,53,0.703810,0.703810,0.00001000,0.176674,0.575110,0.131015
1,2,53,0.674578,0.645346,0.00001000,0.201630,0.625000,0.152746
1,3,53,0.652834,0.609346,0.00001000,0.186366,0.667763,0.144436
1,4,53,0.631540,0.567659,0.00001000,0.173249,0.719298,0.143398
1,5,53,0.614999,0.548836,0.00001000,0.178093,0.734101,0.145365
1,6,53,0.601511,0.534070,0.00001000,0.133126,0.759320,0.130982
1,7,53,0.584577,0.482972,0.00001000,0.195084,0.805373,0.222270
1,8,53,0.570030,0.468201,0.00001000,0.129906,0.803728,0.137897
1,9,53,0.557303,0.455485,0.00001000,0.133511,0.822368,0.163186
1,10,53,0.545070,0.434977,0.00001000,0.130335,0.824561,0.197468
1,11,53,0.535417,0.438885,0.00001000,0.114637,0.820724,0.175747
1,12,53,0.524147,0.400181,0.00001000,0.107241,0.849232,0.195774
1,13,53,0.515008,0.405334,0.00001000,0.105381,0.842105,0.198031
1,14,53,0.505326,0.379456,0.00001000,0.063062,0.853618,0.159717
1,15,53,0.496849,0.378172,0.00001000,0.056813,0.851425,0.167137
1,16,53,0.488325,0.360461,0.00001000,0.058355,0.860746,0.095459
1,17,53,0.480540,0.355981,0.00001000,0.056315,0.858004,0.117168
1,18,53,0.473677,0.357022,0.00001000,0.047514,0.853618,0.112155
1,19,53,0.467004,0.346884,0.00001000,0.069885,0.853070,0.272136
1,20,53,0.460050,0.327922,0.00001000,0.063358,0.863487,0.228469
1,21,53,0.454450,0.342457,0.00001000,0.057324,0.857456,0.124654
1,22,53,0.448400,0.321335,0.00001000,0.089718,0.867325,0.296661
1,23,53,0.443201,0.328838,0.00001000,0.046637,0.862390,0.105733
1,24,53,0.439224,0.347756,0.00001000,0.070045,0.853070,0.102558
1,25,53,0.433725,0.301728,0.00001000,0.076292,0.868969,0.177694
1,26,53,0.429219,0.316588,0.00001000,0.098499,0.868421,0.227751
1,27,53,0.424575,0.303819,0.00001000,0.118695,0.873904,0.234934
1,28,53,0.419888,0.293346,0.00001000,0.090967,0.877193,0.180999
1,29,53,0.416419,0.319278,0.00001000,0.098700,0.861842,0.202057
1,30,53,0.411999,0.283831,0.00001000,0.121537,0.877741,0.227576
1,31,53,0.408874,0.315127,0.00001000,0.108364,0.866776,0.153509
1,32,53,0.405417,0.298238,0.00001000,0.153067,0.884868,0.294332
1,33,53,0.402131,0.296965,0.00001000,0.169321,0.886513,0.227321
1,34,53,0.398570,0.281083,0.00001000,0.139899,0.894189,0.226141
1,35,53,0.395472,0.290128,0.00001000,0.119467,0.880482,0.130457
1,36,53,0.392937,0.304203,0.00001000,0.141045,0.881579,0.245251
1,37,53,0.390406,0.299312,0.00001000,0.130556,0.867873,0.282132
1,38,53,0.387833,0.292601,0.00001000,0.139720,0.878289,0.229471
1,39,53,0.385654,0.302861,0.00001000,0.117441,0.870614,0.198240
1,40,53,0.383489,0.299077,0.00001000,0.118620,0.867873,0.253162
1,41,53,0.381709,0.310511,0.00001000,0.128067,0.862390,0.259628
1,42,53,0.380565,0.333628,0.00001000,0.091945,0.844847,0.187135
1,43,53,0.379008,0.313632,0.00001000,0.123618,0.864583,0.223266
1,44,53,0.377055,0.293087,0.00001000,0.150529,0.877741,0.371155
1,45,53,0.374815,0.276239,0.00001000,0.154298,0.879386,0.229275
1,46,53,0.373546,0.316456,0.00001000,0.140299,0.866228,0.239958
1,47,53,0.371273,0.266688,0.00001000,0.169975,0.893640,0.296637
1,48,53,0.369695,0.295530,0.00001000,0.147577,0.869518,0.239997
1,49,53,0.368112,0.292140,0.00001000,0.151888,0.876096,0.240000
1,50,53,0.366494,0.287212,0.00001000,0.162119,0.881579,0.305468
1,51,53,0.365049,0.292778,0.00001000,0.152083,0.872807,0.282618
1,52,53,0.363913,0.306026,0.00001000,0.136950,0.865680,0.229608
1,53,53,0.363235,0.327979,0.00001000,0.047368,0.861842,0.078947
2,1,53,0.259967,0.259967,0.00010000,0.181336,0.895833,0.327198
2,2,53,0.275615,0.291263,0.00010000,0.205191,0.864035,0.237086
2,3,53,0.279758,0.288043,0.00010000,0.209652,0.870614,0.313081
2,4,53,0.270868,0.244199,0.00010000,0.217329,0.887061,0.284979
2,5,53,0.271209,0.272575,0.00010000,0.220613,0.885965,0.368862
2,6,53,0.271225,0.271302,0.00010000,0.185315,0.878838,0.305166
2,7,53,0.269473,0.258963,0.00010000,0.217641,0.886513,0.256802
2,8,53,0.267823,0.256271,0.00010000,0.238740,0.890351,0.288378
2,9,53,0.271031,0.296699,0.00010000,0.255630,0.877193,0.399228
2,10,53,0.268202,0.242739,0.00010000,0.266225,0.889803,0.332434
2,11,53,0.271492,0.304394,0.00010000,0.242055,0.873355,0.351956
2,12,53,0.271317,0.269390,0.00010000,0.272024,0.885417,0.368778
2,13,53,0.270607,0.262089,0.00010000,0.254219,0.890899,0.379902
2,14,53,0.269807,0.259399,0.00010000,0.237238,0.889803,0.332394
2,15,53,0.269822,0.270041,0.00010000,0.244469,0.888706,0.413808
2,16,53,0.269890,0.270905,0.00010000,0.246667,0.883224,0.371356
2,17,53,0.268881,0.252743,0.00010000,0.287396,0.895285,0.404395
2,18,53,0.268674,0.265148,0.00010000,0.219564,0.883224,0.314927
2,19,53,0.267108,0.238916,0.00010000,0.315025,0.892544,0.368458
2,20,53,0.269257,0.310088,0.00010000,0.276744,0.871711,0.365956
2,21,53,0.268340,0.250000,0.00010000,0.262745,0.892544,0.356948
2,22,53,0.266826,0.235033,0.00010000,0.256226,0.892544,0.385104
2,23,53,0.266440,0.257942,0.00010000,0.258648,0.893092,0.403700
2,24,53,0.265726,0.249321,0.00010000,0.277551,0.891447,0.354140
2,25,53,0.265937,0.271002,0.00010000,0.296138,0.882127,0.385441
2,26,53,0.265628,0.257895,0.00010000,0.264314,0.885965,0.352613
2,27,53,0.265305,0.256900,0.00010000,0.262396,0.885417,0.402911
2,28,53,0.265026,0.257491,0.00010000,0.268236,0.888158,0.388789
2,29,53,0.264090,0.237889,0.00010000,0.299643,0.903509,0.421231
2,30,53,0.261934,0.199407,0.00010000,0.297556,0.913925,0.403612
2,31,53,0.260841,0.228044,0.00010000,0.236999,0.896382,0.317179
2,32,53,0.260341,0.244869,0.00010000,0.196845,0.887061,0.361560
2,33,53,0.259987,0.248635,0.00010000,0.217926,0.894189,0.397439
2,34,53,0.259640,0.248208,0.00010000,0.196854,0.881031,0.289021
2,35,53,0.259147,0.242368,0.00010000,0.303705,0.898026,0.431859
2,36,53,0.258528,0.236873,0.00010000,0.269245,0.899671,0.400010
2,37,53,0.258391,0.253453,0.00010000,0.309098,0.896382,0.414934
2,38,53,0.259193,0.288857,0.00010000,0.254044,0.872807,0.316674
2,39,53,0.258898,0.247717,0.00010000,0.286254,0.894189,0.374576
2,40,53,0.258648,0.248868,0.00010000,0.297832,0.893640,0.368917
