epoch,batch,n_batches,running_loss,batch_loss,lr,batch_f1,batch_acc,batch_prec
5,37,53,0.182148,0.174072,0.00008920,0.423415,0.932018,0.473465
5,38,53,0.181475,0.156561,0.00008920,0.505555,0.928728,0.537433
5,39,53,0.181352,0.176671,0.00008920,0.511282,0.926535,0.577554
5,40,53,0.179956,0.125536,0.00008920,0.505524,0.949561,0.535610
5,41,53,0.179606,0.165574,0.00008920,0.378828,0.930921,0.402654
5,42,53,0.179428,0.172166,0.00008920,0.458540,0.932018,0.516573
5,43,53,0.178273,0.129740,0.00008920,0.574537,0.951755,0.622264
5,44,53,0.178194,0.174782,0.00008920,0.434453,0.925439,0.499022
5,45,53,0.177695,0.155758,0.00008920,0.512899,0.932018,0.575084
5,46,53,0.177633,0.174836,0.00008920,0.506529,0.935307,0.610122
5,47,53,0.177846,0.187671,0.00008920,0.513881,0.921053,0.556937
5,48,53,0.177906,0.180697,0.00008920,0.513344,0.925439,0.600336
5,49,53,0.177465,0.156290,0.00008920,0.511298,0.937500,0.593394
5,50,53,0.177095,0.158996,0.00008920,0.523455,0.939693,0.577547
5,51,53,0.177270,0.186015,0.00008920,0.461423,0.917763,0.591562
5,52,53,0.177661,0.197584,0.00008920,0.466641,0.915570,0.475037
5,53,53,0.176715,0.127541,0.00008920,0.287719,0.934211,0.298246
6,1,53,0.173596,0.173596,0.00008136,0.489934,0.918860,0.565688
6,2,53,0.173537,0.173477,0.00008136,0.521838,0.915570,0.574799
6,3,53,0.178275,0.187752,0.00008136,0.431078,0.927632,0.449493
6,4,53,0.174613,0.163625,0.00008136,0.486508,0.930921,0.560106
6,5,53,0.168408,0.143590,0.00008136,0.524535,0.936404,0.607780
6,6,53,0.171149,0.184856,0.00008136,0.558381,0.923246,0.691766
6,7,53,0.169019,0.156234,0.00008136,0.591608,0.933114,0.744612
6,8,53,0.170678,0.182295,0.00008136,0.503954,0.924342,0.620259
6,9,53,0.170473,0.168831,0.00008136,0.468292,0.930921,0.593501
6,10,53,0.170493,0.170674,0.00008136,0.566314,0.932018,0.657382
6,11,53,0.166866,0.130590,0.00008136,0.541065,0.955044,0.593268
6,12,53,0.166469,0.162102,0.00008136,0.483662,0.921053,0.569745
6,13,53,0.165537,0.154361,0.00008136,0.556064,0.930921,0.601551
6,14,53,0.166047,0.172678,0.00008136,0.489891,0.928728,0.518045
6,15,53,0.163820,0.132642,0.00008136,0.526330,0.946272,0.606400
6,16,53,0.164042,0.167361,0.00008136,0.581726,0.932018,0.655374
6,17,53,0.163570,0.156021,0.00008136,0.476244,0.935307,0.484615
6,18,53,0.163000,0.153309,0.00008136,0.558009,0.941886,0.587911
6,19,53,0.164172,0.185278,0.00008136,0.444326,0.914474,0.522416
6,20,53,0.164753,0.175795,0.00008136,0.492161,0.916667,0.529532
6,21,53,0.164230,0.153763,0.00008136,0.475802,0.935307,0.526649
6,22,53,0.164706,0.174710,0.00008136,0.496320,0.933114,0.589568
6,23,53,0.163576,0.138713,0.00008136,0.421213,0.939693,0.458083
6,24,53,0.164094,0.175993,0.00008136,0.477015,0.933114,0.579095
6,25,53,0.162882,0.133803,0.00008136,0.532479,0.937500,0.598822
6,26,53,0.162092,0.142341,0.00008136,0.556856,0.930921,0.646591
6,27,53,0.162456,0.171925,0.00008136,0.468992,0.930921,0.545284
6,28,53,0.161991,0.149438,0.00008136,0.537774,0.938597,0.595196
6,29,53,0.161541,0.148948,0.00008136,0.496860,0.944079,0.585021
6,30,53,0.161345,0.155650,0.00008136,0.498667,0.937500,0.523278
6,31,53,0.160510,0.135468,0.00008136,0.539952,0.945175,0.598670
6,32,53,0.160363,0.155783,0.00008136,0.502869,0.932018,0.525412
6,33,53,0.160081,0.151057,0.00008136,0.389469,0.937500,0.409563
6,34,53,0.159609,0.144042,0.00008136,0.500831,0.940790,0.578328
6,35,53,0.159924,0.170645,0.00008136,0.433998,0.922149,0.497768
6,36,53,0.160271,0.172412,0.00008136,0.506356,0.925439,0.618376
6,37,53,0.159400,0.128029,0.00008136,0.626652,0.949562,0.684537
6,38,53,0.158952,0.142379,0.00008136,0.437012,0.930921,0.527349
6,39,53,0.159049,0.162729,0.00008136,0.516811,0.923246,0.613711
6,40,53,0.160315,0.209711,0.00008136,0.511965,0.907895,0.631492
6,41,53,0.160585,0.171391,0.00008136,0.562472,0.929825,0.655248
6,42,53,0.160637,0.162735,0.00008136,0.489932,0.925439,0.515554
6,43,53,0.161392,0.193141,0.00008136,0.473006,0.911184,0.521629
6,44,53,0.161433,0.163175,0.00008136,0.622657,0.939693,0.647849
6,45,53,0.161539,0.166199,0.00008136,0.527410,0.926535,0.531118
6,46,53,0.162219,0.192816,0.00008136,0.538320,0.919956,0.648346
6,47,53,0.161856,0.145177,0.00008136,0.441395,0.940790,0.513544
6,48,53,0.162143,0.175633,0.00008136,0.497700,0.937500,0.549937
6,49,53,0.161888,0.149638,0.00008136,0.531196,0.941886,0.593354
6,50,53,0.162114,0.173179,0.00008136,0.519309,0.942982,0.630897
6,51,53,0.162504,0.182006,0.00008136,0.545639,0.923246,0.607376
6,52,53,0.162567,0.165785,0.00008136,0.530646,0.935307,0.630037
6,53,53,0.161965,0.130685,0.00008136,0.200000,0.934211,0.210526
7,1,53,0.168029,0.168029,0.00007198,0.547309,0.932018,0.597240
7,2,53,0.184941,0.201854,0.00007198,0.561630,0.912281,0.671762
7,3,53,0.168734,0.136320,0.00007198,0.484111,0.946272,0.513538
7,4,53,0.157553,0.124008,0.00007198,0.709347,0.956140,0.728645
7,5,53,0.159588,0.167730,0.00007198,0.482880,0.933114,0.538487
7,6,53,0.156390,0.140401,0.00007198,0.547606,0.946272,0.588729
7,7,53,0.157189,0.161978,0.00007198,0.561117,0.938597,0.630474
7,8,53,0.157787,0.161974,0.00007198,0.492245,0.935307,0.547849
7,9,53,0.158331,0.162682,0.00007198,0.562925,0.934211,0.653790
7,10,53,0.157975,0.154772,0.00007198,0.522371,0.935307,0.587645
7,11,53,0.157472,0.152442,0.00007198,0.528571,0.935307,0.605901
7,12,53,0.154854,0.126057,0.00007198,0.620903,0.955044,0.676144
7,13,53,0.154611,0.151694,0.00007198,0.393473,0.929825,0.484504
7,14,53,0.155105,0.161534,0.00007198,0.475272,0.926535,0.558739
7,15,53,0.156162,0.170959,0.00007198,0.563560,0.933114,0.620549
7,16,53,0.157003,0.169614,0.00007198,0.592064,0.923246,0.679458
7,17,53,0.158212,0.177562,0.00007198,0.482936,0.927632,0.574547
7,18,53,0.158211,0.158190,0.00007198,0.445147,0.929825,0.514037
7,19,53,0.156723,0.129943,0.00007198,0.494474,0.948465,0.564994
7,20,53,0.156695,0.156163,0.00007198,0.650283,0.930921,0.697361
7,21,53,0.155344,0.128317,0.00007198,0.588680,0.948465,0.614960
7,22,53,0.152783,0.098998,0.00007198,0.670561,0.964912,0.672887
7,23,53,0.153119,0.160513,0.00007198,0.529602,0.929825,0.677439
7,24,53,0.151638,0.117575,0.00007198,0.597159,0.953947,0.656619
7,25,53,0.151790,0.155453,0.00007198,0.449380,0.941886,0.478511
7,26,53,0.151284,0.138611,0.00007198,0.584213,0.942982,0.629776
7,27,53,0.150966,0.142717,0.00007198,0.683986,0.941886,0.716765
7,28,53,0.150930,0.149940,0.00007198,0.632235,0.937500,0.659202
7,29,53,0.150919,0.150625,0.00007198,0.515003,0.937500,0.578576
7,30,53,0.150555,0.139985,0.00007198,0.543048,0.940789,0.581237
7,31,53,0.150998,0.164304,0.00007198,0.495274,0.934211,0.572630
7,32,53,0.150786,0.144209,0.00007198,0.560045,0.947368,0.624335
7,33,53,0.151162,0.163195,0.00007198,0.523137,0.932018,0.666391
7,34,53,0.151120,0.149727,0.00007198,0.563015,0.941886,0.605441
7,35,53,0.151894,0.178231,0.00007198,0.533526,0.927632,0.622449
7,36,53,0.152760,0.183065,0.00007198,0.476619,0.932018,0.512988
7,37,53,0.151995,0.124428,0.00007198,0.635487,0.949562,0.672740
7,38,53,0.151999,0.152149,0.00007198,0.517890,0.940790,0.553217
7,39,53,0.151485,0.131969,0.00007198,0.575780,0.945175,0.585827
7,40,53,0.151542,0.153753,0.00007198,0.583143,0.937500,0.652699
7,41,53,0.151501,0.149871,0.00007198,0.627772,0.942982,0.684056
7,42,53,0.151190,0.138443,0.00007198,0.626906,0.944079,0.642752
7,43,53,0.150789,0.133952,0.00007198,0.631227,0.948465,0.714396
7,44,53,0.150745,0.148855,0.00007198,0.548872,0.948465,0.641866
7,45,53,0.150308,0.131068,0.00007198,0.534364,0.953947,0.559356
7,46,53,0.150053,0.138573,0.00007198,0.525820,0.939693,0.593753
7,47,53,0.149897,0.142714,0.00007198,0.495309,0.935307,0.553141
7,48,53,0.149557,0.133605,0.00007198,0.737441,0.948465,0.789638
7,49,53,0.148689,0.107003,0.00007198,0.733287,0.962719,0.779208
7,50,53,0.148739,0.151192,0.00007198,0.556652,0.942982,0.568348
7,51,53,0.149263,0.175464,0.00007198,0.512734,0.923246,0.542190
7,52,53,0.148807,0.125577,0.00007198,0.567639,0.946272,0.589670
7,53,53,0.151250,0.278273,0.00007198,0.236842,0.894737,0.228070
8,1,53,0.122904,0.122904,0.00006151,0.603496,0.950658,0.642379
8,2,53,0.127059,0.131214,0.00006151,0.659721,0.948465,0.777757
8,3,53,0.125702,0.122987,0.00006151,0.544608,0.949561,0.607288
8,4,53,0.127657,0.133521,0.00006151,0.561048,0.941886,0.613140
