epoch,batch,n_batches,running_loss,batch_loss,lr,batch_f1,batch_acc,batch_prec
1,10,53,0.572775,0.435526,0.00001000,0.109572,0.834430,0.202951
1,20,53,0.475559,0.343097,0.00001000,0.050016,0.866228,0.127193
1,30,53,0.425104,0.294226,0.00001000,0.151813,0.893640,0.193421
1,40,53,0.393797,0.283611,0.00001000,0.153129,0.881579,0.192325
1,50,53,0.374041,0.287178,0.00001000,0.186479,0.883772,0.279069
1,53,53,0.368617,0.271182,0.00001000,0.147368,0.855263,0.210526
2,10,53,0.272561,0.235665,0.00005500,0.243061,0.898026,0.282682
2,20,53,0.267935,0.246456,0.00005500,0.297904,0.888158,0.344263
2,30,53,0.265389,0.307682,0.00005500,0.249794,0.859649,0.364807
2,40,53,0.259929,0.203934,0.00005500,0.316889,0.923246,0.386921
2,50,53,0.255697,0.254206,0.00005500,0.231937,0.891447,0.283896
2,53,53,0.255303,0.307008,0.00005500,0.166667,0.855263,0.157895
3,10,53,0.240200,0.203810,0.00010000,0.327988,0.916667,0.405778
3,20,53,0.238712,0.215976,0.00010000,0.342445,0.914474,0.445675
3,30,53,0.237089,0.243762,0.00010000,0.274197,0.885965,0.318607
3,40,53,0.234662,0.222362,0.00010000,0.333332,0.910088,0.400573
3,50,53,0.231795,0.225628,0.00010000,0.310044,0.904605,0.451305
3,53,53,0.231323,0.243957,0.00010000,0.171930,0.894737,0.175439
4,10,53,0.234508,0.225622,0.00009856,0.321136,0.904605,0.495951
4,20,53,0.221951,0.209835,0.00009856,0.331762,0.907895,0.390956
4,30,53,0.216945,0.215097,0.00009856,0.386648,0.907895,0.473810
4,40,53,0.215064,0.222554,0.00009856,0.430633,0.898026,0.563095
4,50,53,0.214294,0.226012,0.00009856,0.374870,0.903509,0.406808
4,53,53,0.213238,0.200362,0.00009856,0.126316,0.934211,0.122807
5,10,53,0.200002,0.177025,0.00009433,0.360943,0.924342,0.435067
5,20,53,0.194436,0.175548,0.00009433,0.460491,0.922149,0.522987
5,30,53,0.192499,0.214812,0.00009433,0.398732,0.914474,0.413446
5,40,53,0.190157,0.150146,0.00009433,0.429991,0.939693,0.459125
5,50,53,0.187692,0.179590,0.00009433,0.471012,0.928728,0.564527
5,53,53,0.188531,0.156772,0.00009433,0.298246,0.947368,0.315789
6,10,53,0.183368,0.182069,0.00008755,0.513667,0.925439,0.583728
6,20,53,0.177110,0.171876,0.00008755,0.462662,0.923246,0.489183
6,30,53,0.174161,0.164419,0.00008755,0.518658,0.934211,0.569438
6,40,53,0.172598,0.220954,0.00008755,0.459951,0.902412,0.568063
6,50,53,0.173485,0.178452,0.00008755,0.448093,0.930921,0.548842
6,53,53,0.173504,0.151188,0.00008755,0.235088,0.894737,0.263158
7,10,53,0.167318,0.160862,0.00007862,0.438893,0.930921,0.554078
7,20,53,0.167045,0.168039,0.00007862,0.536981,0.928728,0.601356
7,30,53,0.161367,0.139241,0.00007862,0.589458,0.941886,0.688364
7,40,53,0.161032,0.157703,0.00007862,0.558272,0.938597,0.604825
7,50,53,0.159372,0.151469,0.00007862,0.549282,0.944079,0.584188
7,53,53,0.162325,0.314598,0.00007862,0.236842,0.894737,0.228070
8,10,53,0.136263,0.113077,0.00006805,0.599719,0.960526,0.674346
8,20,53,0.139111,0.170992,0.00006805,0.562299,0.939693,0.690967
8,30,53,0.138022,0.123914,0.00006805,0.587659,0.946272,0.704610
8,40,53,0.138977,0.122467,0.00006805,0.632353,0.944079,0.636741
8,50,53,0.140342,0.153941,0.00006805,0.545321,0.934211,0.584015
8,53,53,0.140936,0.172481,0.00006805,0.287719,0.921053,0.271930
9,10,53,0.125261,0.144725,0.00005647,0.579688,0.938596,0.633956
9,20,53,0.125155,0.136120,0.00005647,0.574709,0.946272,0.596957
9,30,53,0.122970,0.098500,0.00005647,0.616672,0.955044,0.631714
9,40,53,0.124630,0.118565,0.00005647,0.611981,0.956140,0.637490
9,50,53,0.126253,0.135351,0.00005647,0.653714,0.935307,0.720760
9,53,53,0.126344,0.134878,0.00005647,0.410526,0.947368,0.429825
10,10,53,0.111204,0.109532,0.00004453,0.588668,0.956140,0.672598
10,20,53,0.112835,0.139798,0.00004453,0.684504,0.949561,0.768242
10,30,53,0.113095,0.105901,0.00004453,0.658506,0.953947,0.691593
10,40,53,0.111915,0.104553,0.00004453,0.640505,0.955044,0.680117
10,50,53,0.111146,0.105342,0.00004453,0.580458,0.953947,0.572898
10,53,53,0.110890,0.077964,0.00004453,0.210526,0.960526,0.210526
11,10,53,0.092824,0.078420,0.00003295,0.738334,0.967105,0.754122
11,20,53,0.095324,0.093636,0.00003295,0.644985,0.966009,0.649256
11,30,53,0.099024,0.100013,0.00003295,0.692948,0.962719,0.750877
11,40,53,0.098872,0.099150,0.00003295,0.683313,0.961623,0.744465
11,50,53,0.097986,0.111944,0.00003295,0.659259,0.957237,0.714384
11,53,53,0.097917,0.103003,0.00003295,0.368421,0.973684,0.368421
12,10,53,0.087536,0.080948,0.00002238,0.737684,0.972588,0.798791
12,20,53,0.084769,0.083491,0.00002238,0.608632,0.973684,0.643407
12,30,53,0.084864,0.070736,0.00002238,0.700913,0.975877,0.729588
12,40,53,0.086758,0.101282,0.00002238,0.657188,0.953947,0.686394
12,50,53,0.086164,0.079467,0.00002238,0.719651,0.971491,0.734118
12,53,53,0.085675,0.091496,0.00002238,0.252632,0.947368,0.245614
13,10,53,0.074515,0.076691,0.00001345,0.735445,0.968202,0.751495
13,20,53,0.074731,0.081124,0.00001345,0.694228,0.964912,0.707018
13,30,53,0.076668,0.061474,0.00001345,0.672765,0.978070,0.700463
13,40,53,0.078701,0.071889,0.00001345,0.705069,0.973684,0.757875
13,50,53,0.078299,0.086769,0.00001345,0.667848,0.968202,0.690299
13,53,53,0.078705,0.090481,0.00001345,0.305263,0.973684,0.315789
14,10,53,0.069117,0.075049,0.00000667,0.708072,0.970395,0.752110
14,20,53,0.070547,0.063619,0.00000667,0.658442,0.979167,0.698388
14,30,53,0.073169,0.070947,0.00000667,0.667008,0.970395,0.705263
14,40,53,0.073619,0.063050,0.00000667,0.753348,0.975877,0.770513
14,50,53,0.073852,0.077962,0.00000667,0.675071,0.974781,0.663897
14,53,53,0.073067,0.042218,0.00000667,0.368421,0.986842,0.368421
15,10,53,0.066670,0.047008,0.00000244,0.633529,0.982456,0.653634
15,20,53,0.067881,0.059661,0.00000244,0.766767,0.979167,0.812921
15,30,53,0.066945,0.064563,0.00000244,0.622788,0.978070,0.622149
15,40,53,0.067054,0.061668,0.00000244,0.727659,0.982456,0.747097
15,50,53,0.066935,0.074360,0.00000244,0.715857,0.975877,0.777932
15,53,53,0.066581,0.052281,0.00000244,0.403509,0.986842,0.394737
