epoch,train_loss,val_loss,train_f1,val_f1,train_acc,val_acc,val_prec,val_rec,epoch_time_s
1,0.345724,0.280535,0.157842,0.172589,0.847726,0.878421,0.355789,0.145952,92.86
2,0.248228,0.252159,0.296636,0.342973,0.893347,0.887684,0.518237,0.311582,94.96
3,0.214477,0.225913,0.40711,0.410408,0.910126,0.901509,0.515665,0.359176,95.53
