epoch,batch,n_batches,running_loss,batch_loss,lr,batch_f1,batch_acc,batch_prec
1,5,79,0.650373,0.596955,0.00001000,0.125427,0.703947,0.116994
1,10,79,0.581125,0.479741,0.00001000,0.077555,0.820724,0.126149
1,15,79,0.526367,0.392105,0.00001000,0.038799,0.851974,0.089474
1,20,79,0.483678,0.337988,0.00001000,0.007018,0.861842,0.052632
1,25,79,0.453684,0.368333,0.00001000,0.047495,0.842105,0.065163
1,30,79,0.432952,0.333459,0.00001000,0.088595,0.853618,0.171053
1,35,79,0.417565,0.310941,0.00001000,0.066332,0.851974,0.142743
1,40,79,0.402673,0.290395,0.00001000,0.128206,0.871710,0.220050
1,45,79,0.390396,0.272292,0.00001000,0.120529,0.894737,0.139181
1,50,79,0.382114,0.305276,0.00001000,0.158906,0.861842,0.185046
1,55,79,0.373555,0.306162,0.00001000,0.164345,0.881579,0.193438
1,60,79,0.364572,0.255243,0.00001000,0.156041,0.891447,0.195774
1,65,79,0.358424,0.299013,0.00001000,0.199298,0.865132,0.242789
1,70,79,0.353086,0.266941,0.00001000,0.148544,0.878290,0.160684
1,75,79,0.349721,0.275989,0.00001000,0.194013,0.886513,0.337799
1,79,79,0.345724,0.254265,0.00001000,0.289474,0.881579,0.368421
2,5,79,0.292335,0.265586,0.00010000,0.140977,0.888158,0.161350
2,10,79,0.276987,0.288198,0.00010000,0.238160,0.879934,0.357895
2,15,79,0.269332,0.243132,0.00010000,0.230347,0.899671,0.297076
2,20,79,0.269053,0.237293,0.00010000,0.286726,0.889803,0.301844
2,25,79,0.267891,0.288277,0.00010000,0.214650,0.881579,0.243421
2,30,79,0.263596,0.237022,0.00010000,0.262963,0.898026,0.321899
2,35,79,0.263275,0.271111,0.00010000,0.270875,0.878290,0.300209
2,40,79,0.260644,0.252508,0.00010000,0.246834,0.873355,0.269780
2,45,79,0.260596,0.291037,0.00010000,0.259688,0.875000,0.438346
2,50,79,0.257809,0.279823,0.00010000,0.306391,0.898026,0.424766
2,55,79,0.256685,0.242074,0.00010000,0.305043,0.888158,0.377580
2,60,79,0.253951,0.201362,0.00010000,0.315260,0.930921,0.445537
2,65,79,0.252465,0.227106,0.00010000,0.298149,0.904605,0.394864
2,70,79,0.250365,0.212383,0.00010000,0.219541,0.893092,0.348684
2,75,79,0.249363,0.229117,0.00010000,0.311542,0.911184,0.436336
2,79,79,0.248228,0.282430,0.00010000,0.122807,0.855263,0.131579
3,5,79,0.229722,0.250225,0.00005050,0.335177,0.881579,0.373026
3,10,79,0.228194,0.246222,0.00005050,0.321628,0.883224,0.385088
3,15,79,0.218810,0.183933,0.00005050,0.336645,0.919408,0.438634
3,20,79,0.221901,0.248498,0.00005050,0.327808,0.904605,0.396260
3,25,79,0.222726,0.178356,0.00005050,0.382301,0.934210,0.436584
3,30,79,0.220123,0.214674,0.00005050,0.325268,0.909539,0.371491
3,35,79,0.219506,0.237953,0.00005050,0.351968,0.904605,0.416792
3,40,79,0.220703,0.188759,0.00005050,0.495253,0.932566,0.522967
3,45,79,0.219184,0.218779,0.00005050,0.400411,0.914474,0.529468
3,50,79,0.220611,0.188988,0.00005050,0.432123,0.922697,0.531376
3,55,79,0.218610,0.201334,0.00005050,0.396251,0.917763,0.479378
3,60,79,0.217762,0.177593,0.00005050,0.381392,0.924342,0.424269
3,65,79,0.216562,0.215283,0.00005050,0.354135,0.904605,0.470259
3,70,79,0.215467,0.206443,0.00005050,0.387943,0.911184,0.397360
3,75,79,0.214642,0.165534,0.00005050,0.438796,0.937500,0.585088
3,79,79,0.214477,0.223475,0.00005050,0.201754,0.894737,0.236842
