epoch,batch,n_batches,running_loss
13,3400,3717,0.046442
13,3500,3717,0.046494
13,3600,3717,0.046589
13,3700,3717,0.046632
14,100,3717,0.036746
14,200,3717,0.036862
14,300,3717,0.036905
14,400,3717,0.036923
14,500,3717,0.036983
14,600,3717,0.037049
14,700,3717,0.037082
14,800,3717,0.037164
14,900,3717,0.037331
14,1000,3717,0.037395
14,1100,3717,0.037590
14,1200,3717,0.037834
14,1300,3717,0.037953
14,1400,3717,0.037907
14,1500,3717,0.037999
14,1600,3717,0.038124
14,1700,3717,0.038211
14,1800,3717,0.038251
14,1900,3717,0.038312
14,2000,3717,0.038457
14,2100,3717,0.038524
14,2200,3717,0.038564
14,2300,3717,0.038602
14,2400,3717,0.038703
14,2500,3717,0.038819
14,2600,3717,0.038933
14,2700,3717,0.039021
14,2800,3717,0.039103
14,2900,3717,0.039198
14,3000,3717,0.039289
14,3100,3717,0.039330
14,3200,3717,0.039403
14,3300,3717,0.039489
14,3400,3717,0.039524
14,3500,3717,0.039596
14,3600,3717,0.039668
14,3700,3717,0.039739
15,100,3717,0.031138
15,200,3717,0.031441
15,300,3717,0.031414
15,400,3717,0.031613
15,500,3717,0.031584
15,600,3717,0.031758
15,700,3717,0.031734
15,800,3717,0.031617
15,900,3717,0.031749
15,1000,3717,0.031847
15,1100,3717,0.031858
15,1200,3717,0.032025
15,1300,3717,0.032079
15,1400,3717,0.032130
15,1500,3717,0.032136
15,1600,3717,0.032136
15,1700,3717,0.032167
15,1800,3717,0.032257
15,1900,3717,0.032353
15,2000,3717,0.032448
15,2100,3717,0.032482
15,2200,3717,0.032577
15,2300,3717,0.032621
15,2400,3717,0.032677
15,2500,3717,0.032684
15,2600,3717,0.032767
15,2700,3717,0.032844
15,2800,3717,0.032949
15,2900,3717,0.033041
15,3000,3717,0.033120
15,3100,3717,0.033199
15,3200,3717,0.033299
15,3300,3717,0.033354
15,3400,3717,0.033406
15,3500,3717,0.033493
15,3600,3717,0.033533
15,3700,3717,0.033581
